name,position,team,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,In_DreamTeam
Joel Matip,DEF,Liverpool,0,0,27,1,1,224,242,0,0,2.1,20.2,2022-02-13T14:00:00Z,90,5,0,0,0,0,25,0,257053,1,0,0,6,31716,39087,7371,49,FALSE,0,25,0
Virgil van Dijk,DEF,Liverpool,0,0,26,1,1,229,242,0,0,2,17.2,2022-02-13T14:00:00Z,90,5,0,0,0,0,25,0,1513991,1,0,2,6,37868,56331,18463,67,FALSE,0,25,0
Max Aarons,DEF,Norwich,0,0,9,0,0.7,326,248,2,0,2.9,8,2022-02-12T17:30:00Z,62,12,0,0,0,0,25,0,89372,4,0,20,1,-387,1107,1494,43,TRUE,0,25,0
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,10,0,13.3,50,247,1,0,3.4,13.6,2022-02-13T14:00:00Z,90,14,0,0,0,0,25,0,166417,0,1,7,1,-4307,9384,13691,44,FALSE,1,25,0
Sergi Canós,MID,Brentford,0,0,3,1,14.6,81,241,0,0,3.8,12,2022-02-12T15:00:00Z,85,7,0,0,0,0,25,0,110249,0,0,11,2,-1896,1653,3549,55,TRUE,1,25,0
Hassane Kamara,DEF,Watford,0,0,2,0,0.8,676,250,2,0,0.9,8.2,2022-02-12T15:00:00Z,90,4,0,0,0,0,25,0,11736,2,0,0,0,836,2442,1606,45,TRUE,1,25,0
Patson Daka,FWD,Leicester,0,0,6,0,24.1,455,245,2,0,2.6,2,2022-02-13T16:30:00Z,90,19,0,0,0,0,25,0,183271,2,2,0,2,11283,29424,18141,72,TRUE,0,25,0
Stuart Armstrong,MID,Southampton,0,0,3,0,13.1,339,246,1,0,4.4,6,2022-02-12T12:30:00Z,90,13,0,0,0,0,25,0,10688,1,1,25,2,135,299,164,58,FALSE,0,25,0
Ismaila Sarr,MID,Watford,0,0,-1,0,1.2,399,250,1,0,4.1,1.6,2022-02-12T15:00:00Z,45,4,0,0,0,0,25,0,252748,2,0,38,1,-428,2037,2465,57,TRUE,0,25,0
Martin Dubravka,GK,Newcastle,0,3,22,1,0,295,247,0,0,0.9,9.4,2022-02-13T14:00:00Z,90,2,0,0,0,0,25,1,69326,0,1,0,9,4196,9829,5633,44,TRUE,0,25,0
Lukasz Fabianski,GK,West Ham,0,0,8,0,0,408,245,2,0,0.3,3,2022-02-13T16:30:00Z,90,9,0,0,0,0,25,0,266409,2,2,0,1,-3743,8296,12039,50,FALSE,0,25,0
Grant Hanley,DEF,Norwich,0,0,18,0,0.2,319,248,4,0,2.6,18,2022-02-12T17:30:00Z,90,12,0,0,0,0,25,0,11011,4,0,8,0,-168,301,469,44,TRUE,0,25,0
Emiliano Martínez,GK,Aston Villa,0,0,10,0,0,30,247,1,0,1,10.2,2022-02-13T14:00:00Z,90,14,0,0,0,0,25,1,1111026,0,1,0,2,-16762,7975,24737,55,FALSE,0,25,0
Oriol Romeu Vidal,MID,Southampton,0,1,20,0,22.8,335,246,1,0,4.5,19,2022-02-12T12:30:00Z,90,13,0,0,0,0,25,0,37221,1,1,3,3,-450,703,1153,45,FALSE,0,25,0
Tom Cleverley,MID,Watford,0,0,11,0,0.8,381,250,1,0,1,9.2,2022-02-12T15:00:00Z,69,4,0,0,0,0,25,0,9459,2,0,0,2,-191,164,355,48,TRUE,0,25,0
Çaglar Söyüncü,DEF,Leicester,0,0,10,0,1.3,217,245,2,0,1.1,9.8,2022-02-13T16:30:00Z,90,19,0,0,0,0,25,0,134121,2,2,0,1,-897,613,1510,49,TRUE,0,25,0
Scott McTominay,MID,Man Utd,0,0,9,0,2.3,285,246,1,0,2,9.6,2022-02-12T12:30:00Z,75,16,0,0,0,0,25,0,65126,1,1,8,1,24321,27510,3189,54,TRUE,1,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominic Calvert-Lewin,FWD,Everton,0,0,6,1,15.7,177,244,0,0,5.8,5.6,2022-02-12T15:00:00Z,71,10,0,0,0,0,25,0,393755,0,3,37,2,-39923,14040,53963,79,TRUE,0,25,0
Ollie Watkins,FWD,Aston Villa,0,0,2,0,1.9,40,247,1,0,0,0,2022-02-13T14:00:00Z,71,14,0,0,0,0,25,0,1093203,0,1,1,2,-112992,35951,148943,77,FALSE,0,25,0
Ethan Pinnock,DEF,Brentford,0,1,27,1,0.8,91,241,0,0,2.5,22.6,2022-02-12T15:00:00Z,90,7,0,0,0,0,25,0,305340,0,0,2,7,-4148,3459,7607,45,TRUE,0,25,0
Aaron Lennon,MID,Burnley,0,0,13,0,25.3,575,242,1,0,3.7,11.6,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,0,4430,1,0,0,2,-712,147,859,49,TRUE,0,25,0
Vitaly Janelt,MID,Brentford,0,0,4,1,2.8,84,241,0,0,2.1,0,2022-02-12T15:00:00Z,60,7,0,0,0,0,25,0,9048,0,0,20,3,-531,83,614,50,TRUE,0,25,0
Davinson Sánchez,DEF,Spurs,0,0,14,0,1.1,367,249,2,0,2.4,22.6,2022-02-13T14:00:00Z,90,20,0,0,0,0,25,0,284039,2,0,0,1,-9695,11213,20908,46,TRUE,0,25,0
Kieran Trippier,DEF,Newcastle,0,2,21,0,0.8,678,247,0,1,4.5,36.8,2022-02-13T14:00:00Z,47,2,0,0,0,0,25,0,94484,0,1,7,9,26991,37875,10884,50,TRUE,0,25,0
Bryan Mbeumo,MID,Brentford,0,0,6,1,39,96,241,0,0,7.1,9.2,2022-02-12T15:00:00Z,90,7,0,0,0,0,25,0,98667,0,0,23,3,-974,6452,7426,53,TRUE,0,25,0
Alisson Ramses Becker,GK,Liverpool,0,3,40,1,0,231,242,0,0,3.8,38.2,2022-02-13T14:00:00Z,90,5,0,0,0,0,25,5,665228,1,0,0,10,82,14637,14555,60,FALSE,0,25,0
Emiliano Buendía Stati,MID,Aston Villa,0,0,9,0,15,43,247,1,0,3.4,5.4,2022-02-13T14:00:00Z,71,14,0,0,0,0,25,0,104471,0,1,14,2,-29817,1590,31407,62,FALSE,0,25,0
Pablo Fornals,MID,West Ham,0,0,11,0,23.5,423,245,2,0,4.2,10.6,2022-02-13T16:30:00Z,78,9,0,0,0,0,25,0,130762,2,2,8,2,-4064,3349,7413,60,FALSE,0,25,0
Jonjo Shelvey,MID,Newcastle,0,0,4,1,1,291,247,0,0,1.1,9,2022-02-13T14:00:00Z,90,2,0,0,0,0,25,0,11479,0,1,1,2,-879,1220,2099,53,TRUE,1,25,0
Matt Doherty,DEF,Spurs,0,0,17,0,8.3,360,249,2,0,2.5,16.6,2022-02-13T14:00:00Z,81,20,0,0,0,0,25,0,22465,2,0,0,1,-128,313,441,47,TRUE,0,25,0
Allan Marques Loureiro,MID,Everton,0,0,13,1,13.2,171,244,0,0,3.4,13.4,2022-02-12T15:00:00Z,90,10,0,0,0,0,25,0,317692,0,3,7,3,-901,12854,13755,43,TRUE,0,25,0
Oleksandr Zinchenko,DEF,Man City,0,0,29,1,34.7,264,248,0,0,5.6,15.6,2022-02-12T17:30:00Z,90,15,0,0,0,0,25,0,66733,4,0,6,6,-1384,345,1729,53,FALSE,0,25,0
Joshua Sargent,FWD,Norwich,0,0,6,0,0.8,516,248,3,0,0.6,0,2022-02-12T17:30:00Z,86,12,0,0,0,0,25,0,31981,4,0,6,2,-1553,4061,5614,54,TRUE,0,25,0
José Malheiro de Sá,GK,Wolves,0,2,38,1,0,475,249,0,0,5.9,59,2022-02-13T14:00:00Z,90,17,0,0,0,0,25,7,654573,2,0,0,10,-13085,20460,33545,52,FALSE,0,25,0
Fraser Forster,GK,Southampton,0,1,20,0,0,333,246,1,0,5.2,51.6,2022-02-12T12:30:00Z,90,13,0,0,0,0,25,6,70310,1,1,0,5,838,2775,1937,44,FALSE,0,25,0
Matthew Cash,DEF,Aston Villa,0,0,5,0,15.7,44,247,1,0,5.3,14.8,2022-02-13T14:00:00Z,90,14,0,0,0,0,25,0,395577,0,1,22,2,-3631,12135,15766,51,FALSE,0,25,0
Allan Saint-Maximin,FWD,Newcastle,0,0,2,1,22.4,307,247,0,0,6.3,11.2,2022-02-13T14:00:00Z,90,2,0,0,0,0,25,0,1496506,0,1,29,2,194117,231134,37017,69,TRUE,0,25,0
Joel Ward,DEF,Crystal Palace,0,0,24,1,14.6,474,241,0,0,3.1,16.8,2022-02-12T15:00:00Z,90,3,0,0,0,0,25,0,23419,0,0,0,6,495,942,447,45,FALSE,0,25,0
Milot Rashica,MID,Norwich,0,0,8,0,10.3,449,248,4,0,4.9,13.6,2022-02-12T17:30:00Z,90,12,0,0,0,0,25,0,8609,4,0,25,2,-74,308,382,52,TRUE,0,25,0
Vladimir Coufal,DEF,West Ham,0,0,5,0,0.6,418,245,2,0,1.3,12.8,2022-02-13T16:30:00Z,66,9,0,0,0,0,25,0,575605,2,2,0,1,-6719,22580,29299,48,FALSE,0,25,0
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,0,0,4,1,1.8,310,247,0,0,2.1,13.6,2022-02-13T14:00:00Z,90,2,0,0,0,0,25,0,48989,0,1,6,1,684,3409,2725,58,TRUE,1,25,0
Kiernan Dewsbury-Hall,MID,Leicester,0,0,12,0,30.3,505,245,2,0,4.7,12,2022-02-13T16:30:00Z,90,19,0,0,0,0,25,0,15348,2,2,5,2,-964,769,1733,44,TRUE,0,25,0
Riyad Mahrez,MID,Man City,0,0,16,1,38.3,254,248,0,0,7.8,10.2,2022-02-12T17:30:00Z,83,15,0,0,0,0,25,0,319387,4,0,29,3,49463,62574,13111,86,FALSE,0,25,0
Jay Rodriguez,FWD,Burnley,0,0,8,0,11.3,104,242,1,0,3.7,9,2022-02-13T14:00:00Z,61,11,0,0,0,0,25,0,79790,1,0,17,2,27652,32435,4783,52,TRUE,0,25,0
Ashley Westwood,MID,Burnley,0,0,10,0,0.7,107,242,1,0,0.6,5.4,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,0,25040,1,0,0,2,-1315,570,1885,53,TRUE,0,25,0
Mason Holgate,DEF,Everton,0,0,23,1,0,178,244,0,0,1.9,19,2022-02-12T15:00:00Z,90,10,0,0,0,0,25,0,40775,0,3,0,6,871,2176,1305,42,TRUE,0,25,0
Jack Stephens,DEF,Southampton,0,0,7,0,0.1,338,246,0,0,1.4,14,2022-02-12T12:30:00Z,45,13,0,0,0,0,25,0,4779,1,1,0,1,-1,30,31,44,FALSE,0,25,0
Anthony Gordon,MID,Everton,1,3,39,1,32.4,503,244,0,1,17.2,73,2022-02-12T15:00:00Z,80,10,0,0,0,0,25,0,71365,0,3,67,14,-5509,5769,11278,45,TRUE,0,25,0
Chris Wood,FWD,Newcastle,0,0,2,1,13.4,109,247,0,0,2.2,2,2022-02-13T14:00:00Z,90,2,0,0,0,0,25,0,142646,0,1,7,2,-6977,6694,13671,67,TRUE,0,25,0
Nélson Cabral Semedo,DEF,Wolves,0,0,24,1,21.9,437,249,0,0,4.3,15,2022-02-13T14:00:00Z,90,17,0,0,0,0,25,0,245463,2,0,6,6,-733,9146,9879,48,FALSE,0,25,0
Romain Saïss,DEF,Wolves,0,0,22,1,0.8,431,249,0,0,2.2,21.6,2022-02-13T14:00:00Z,90,17,0,0,0,0,25,0,148526,2,0,0,6,4280,10688,6408,50,FALSE,0,25,0
Ben Gibson,DEF,Norwich,0,0,7,0,0.3,456,248,4,0,4.2,24.6,2022-02-12T17:30:00Z,90,12,0,0,0,0,25,0,6530,4,0,17,0,-43,103,146,44,TRUE,0,25,0
Jordan Ayew,FWD,Crystal Palace,0,0,7,1,8.8,153,241,0,0,2.1,4,2022-02-12T15:00:00Z,77,3,0,0,0,0,25,0,69328,0,0,8,2,-1888,3054,4942,58,FALSE,0,25,0
Lucas Rodrigues Moura da Silva,MID,Spurs,0,0,3,0,30.8,362,249,2,0,4.6,4.6,2022-02-13T14:00:00Z,70,20,0,0,0,0,25,0,361534,2,0,11,1,-67814,8598,76412,64,TRUE,1,25,0
Roberto Firmino,FWD,Liverpool,0,0,8,1,5.3,228,242,0,0,1.9,7.6,2022-02-13T14:00:00Z,90,5,0,0,0,0,25,0,262696,1,0,6,2,-27120,8239,35359,87,FALSE,0,25,0
Harry Maguire,DEF,Man Utd,0,0,13,0,0.3,273,246,1,0,7.5,23,2022-02-12T12:30:00Z,90,16,0,0,0,0,25,0,460210,1,1,52,2,14023,21794,7771,54,TRUE,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raphaël Varane,DEF,Man Utd,0,0,14,0,0.5,555,246,1,0,0.9,8.8,2022-02-12T12:30:00Z,90,16,0,0,0,0,25,0,355209,1,1,0,2,61151,71010,9859,55,TRUE,0,25,0
Max Kilman,DEF,Wolves,0,1,29,1,1,439,249,0,0,3.3,31.6,2022-02-13T14:00:00Z,90,17,0,0,0,0,25,0,180521,2,0,0,7,12475,23496,11021,45,FALSE,0,25,0
Teemu Pukki,FWD,Norwich,0,0,3,0,2.2,315,248,4,0,2.7,4.2,2022-02-12T17:30:00Z,90,12,0,0,0,0,25,0,432471,4,0,21,2,27143,45004,17861,58,TRUE,0,25,0
Daniel James,MID,Leeds,0,0,2,0,0.8,287,244,3,0,0.6,0,2022-02-12T15:00:00Z,90,8,0,0,0,0,25,0,64200,0,3,6,1,26482,29285,2803,60,FALSE,1,25,0
Ben Foster,GK,Watford,0,0,14,0,0,376,250,2,0,2.1,21.4,2022-02-12T15:00:00Z,90,4,0,0,0,0,25,3,1678959,2,0,0,2,16931,41390,24459,41,TRUE,0,25,0
Adam Webster,DEF,Brighton,0,3,35,1,1.8,61,250,0,1,12.7,56.2,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,57072,2,0,69,15,30819,33420,2601,44,FALSE,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joël Veltman,DEF,Brighton,0,1,33,1,23.8,62,250,0,0,5,20.2,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,88730,2,0,6,7,16778,20033,3255,42,FALSE,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Lees-Melou,MID,Norwich,0,0,10,0,24.8,471,248,2,0,3.1,6,2022-02-12T17:30:00Z,62,12,0,0,0,0,25,0,5107,4,0,0,2,-50,106,156,48,TRUE,0,25,0
Tyler Roberts,MID,Leeds,0,0,3,0,1.1,193,244,1,0,0.8,4.4,2022-02-12T15:00:00Z,45,8,0,0,0,0,25,0,7854,0,3,2,1,-337,90,427,48,FALSE,0,25,0
Marc Cucurella,DEF,Brighton,0,0,21,1,13.3,584,250,0,0,4.8,15.4,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,407432,2,0,19,6,96514,109115,12601,51,FALSE,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewis Dunk,DEF,Brighton,0,0,23,1,1.1,59,250,0,0,2,10.2,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,202193,2,0,9,5,9400,13128,3728,48,FALSE,1,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Maddison,MID,Leicester,1,0,21,0,11.9,212,245,1,0,2.2,6.2,2022-02-13T16:30:00Z,72,19,0,0,0,0,25,0,949428,2,2,4,5,-171642,14484,186126,69,TRUE,0,25,0
Odsonne Edouard,FWD,Crystal Palace,0,0,9,1,24.7,586,241,0,0,4,11,2022-02-12T15:00:00Z,71,3,0,0,0,0,25,0,795396,0,0,4,2,2820,85580,82760,65,FALSE,0,25,0
Kyle Walker,DEF,Man City,1,1,35,1,26.3,249,248,0,0,7.7,28.6,2022-02-12T17:30:00Z,90,15,0,0,0,0,25,0,477723,4,0,22,10,-7085,6755,13840,54,FALSE,0,25,0
Vicente Guaita,GK,Crystal Palace,0,0,24,1,0,146,241,0,0,1.8,18.2,2022-02-12T15:00:00Z,90,3,0,0,0,0,25,2,621190,0,0,0,6,-11947,10163,22110,46,FALSE,0,25,0
Mathias Jensen,MID,Brentford,0,0,14,1,30.1,86,241,0,0,5.7,25.2,2022-02-12T15:00:00Z,90,7,0,0,0,0,25,0,4426,0,0,2,3,-90,110,200,49,TRUE,0,25,0
Tariq Lamptey,DEF,Brighton,1,3,35,1,19.3,71,250,0,0,5,27,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,236500,2,0,4,11,8917,18693,9776,45,FALSE,1,25,0
Imrân Louza,MID,Watford,0,0,2,0,1.4,403,250,1,0,1.7,5.8,2022-02-12T15:00:00Z,45,4,0,0,0,0,25,0,2504,2,0,10,0,0,34,34,52,TRUE,1,25,0
Trent Alexander-Arnold,DEF,Liverpool,0,0,22,1,26.5,237,242,0,0,5.4,13,2022-02-13T14:00:00Z,90,5,0,0,0,0,25,0,4251391,1,0,14,6,15940,46687,30747,85,FALSE,0,25,0
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0,0,23,0,12.7,207,245,2,1,10.6,56.4,2022-02-13T16:30:00Z,90,19,0,0,0,0,25,0,131985,2,2,37,6,20,399,379,52,TRUE,1,25,0
James Tarkowski,DEF,Burnley,0,0,11,0,3.5,98,242,1,0,2,14.2,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,0,95252,1,0,2,2,6073,10574,4501,49,TRUE,0,25,0
Naby Keita,MID,Liverpool,0,0,12,1,6.5,239,242,0,0,3.3,19.2,2022-02-13T14:00:00Z,90,5,0,0,0,0,25,0,14753,1,0,7,3,-58,149,207,50,FALSE,0,25,0
Kristoffer Ajer,DEF,Brentford,0,0,24,1,5.3,483,241,0,0,2.2,15,2022-02-12T15:00:00Z,90,7,0,0,0,0,25,0,42753,0,0,2,6,89,418,329,44,TRUE,0,25,0
Rúben Santos Gato Alves Dias,DEF,Man City,1,2,36,1,12,262,248,0,0,6.5,28.8,2022-02-12T17:30:00Z,90,15,0,0,0,0,25,0,2428404,4,0,24,10,-17561,29751,47312,63,FALSE,1,25,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,0,0,13,1,46.2,261,248,0,0,8.7,8.4,2022-02-12T17:30:00Z,74,15,0,0,0,0,25,0,1888704,4,0,32,3,-270323,32934,303257,74,FALSE,0,25,0
Conor Coady,DEF,Wolves,0,0,28,1,10.3,429,249,0,0,2.8,17.2,2022-02-13T14:00:00Z,90,17,0,0,0,0,25,0,1059969,2,0,0,6,12151,50194,38043,47,FALSE,0,25,0
Angus Gunn,GK,Norwich,0,0,34,0,0,448,248,4,0,6.3,63,2022-02-12T17:30:00Z,90,12,0,0,1,0,25,5,144070,4,0,0,6,7991,12786,4795,40,TRUE,0,25,0
Adam Lallana,MID,Brighton,0,0,17,1,15.3,53,250,0,0,3.5,17.4,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,14998,2,0,2,3,624,922,298,53,FALSE,0,25,0
Youri Tielemans,MID,Leicester,0,2,31,0,19.6,210,245,1,1,8.4,42.2,2022-02-13T16:30:00Z,89,19,0,0,0,0,25,0,324051,2,2,22,9,-16969,2046,19015,64,TRUE,0,25,0
Hugo Lloris,GK,Spurs,0,0,17,0,0,353,249,2,0,3.4,34.2,2022-02-13T14:00:00Z,90,20,0,0,0,0,25,5,743549,2,0,0,2,-21476,4789,26265,54,TRUE,0,25,0
Craig Cathcart,DEF,Watford,0,0,15,0,0.3,379,250,2,0,3.4,16,2022-02-12T15:00:00Z,90,4,0,0,0,0,25,0,36132,2,0,18,1,-2326,1467,3793,43,TRUE,0,25,0
Rodrigo Bentancur,MID,Spurs,0,0,11,0,30.7,702,249,2,0,4.7,12.6,2022-02-13T14:00:00Z,90,20,0,0,0,0,25,0,3993,2,0,4,1,1396,2060,664,50,TRUE,1,25,0
Illan Meslier,GK,Leeds,0,0,25,0,0,199,244,3,0,4.8,48.4,2022-02-12T15:00:00Z,90,8,0,0,0,0,25,7,194667,0,3,0,3,-1046,2885,3931,48,FALSE,0,25,0
Jordan Henderson,MID,Liverpool,0,0,1,0,2,222,242,0,0,0.5,2.6,2022-02-13T14:00:00Z,58,5,0,0,0,0,25,0,170443,1,0,0,0,-13308,3941,17249,50,FALSE,1,25,0
Calum Chambers,DEF,Aston Villa,0,0,11,0,1,10,247,1,0,1.9,18,2022-02-13T14:00:00Z,90,14,0,0,0,0,25,0,16454,0,1,0,2,520,806,286,42,FALSE,0,25,0
David Raya Martin,GK,Brentford,0,3,28,1,0,80,241,0,0,2.3,23.4,2022-02-12T15:00:00Z,90,7,0,0,0,0,25,3,282209,0,0,0,10,5771,9364,3593,43,TRUE,0,25,0
Nick Pope,GK,Burnley,0,0,15,0,0,112,242,1,0,2.3,23.2,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,3,214427,1,0,0,3,5056,10823,5767,54,TRUE,0,25,1
Heung-Min Son,MID,Spurs,0,0,13,0,60.8,359,249,2,0,13.6,17.6,2022-02-13T14:00:00Z,90,20,0,0,0,0,25,0,1275610,2,0,58,2,6383,73617,67234,107,TRUE,0,25,0
Jacob Ramsey,MID,Aston Villa,0,0,9,0,13.8,51,247,1,0,2.9,13,2022-02-13T14:00:00Z,90,14,0,0,0,0,25,0,675555,0,1,2,1,367363,380469,13106,47,FALSE,1,25,0
Leo Fuhr Hjelde,DEF,Leeds,0,0,17,0,1.8,608,244,3,0,2.8,26,2022-02-12T15:00:00Z,81,8,0,0,0,0,25,0,3347,0,3,0,1,50,165,115,40,FALSE,0,25,0
Nathan Aké,DEF,Man City,0,0,34,1,22.5,258,248,0,0,5.8,24.6,2022-02-12T17:30:00Z,90,15,0,0,0,0,25,0,36063,4,0,11,6,-148,358,506,47,FALSE,0,25,0
Jonjoe Kenny,DEF,Everton,0,0,25,1,25.4,502,244,0,0,6.6,18.4,2022-02-12T15:00:00Z,90,10,0,0,0,0,25,0,8247,0,3,22,6,-124,105,229,44,TRUE,0,25,0
Joseph Willock,MID,Newcastle,1,0,12,1,11.8,19,247,0,0,6.2,11,2022-02-13T14:00:00Z,90,2,0,0,0,0,25,0,39600,0,1,39,6,-219,371,590,57,TRUE,0,25,0
Harry Kane,FWD,Spurs,0,0,7,0,1.5,357,249,2,0,12.3,15.8,2022-02-13T14:00:00Z,90,20,0,0,0,0,25,0,1053825,2,0,106,2,-223284,29317,252601,123,TRUE,0,25,1
Seamus Coleman,DEF,Everton,0,2,37,1,1.3,165,244,0,1,7.8,43.6,2022-02-12T15:00:00Z,90,10,0,0,0,0,25,0,42436,0,3,33,14,979,2689,1710,49,TRUE,0,25,0
Harvey Barnes,MID,Leicester,1,0,16,0,26.8,215,245,2,0,12,28.4,2022-02-13T16:30:00Z,90,19,0,0,0,0,25,0,186135,2,2,65,5,-2926,994,3920,65,TRUE,0,25,0
Joachim Andersen,DEF,Crystal Palace,0,3,28,1,11.8,488,241,0,0,6.1,25.8,2022-02-12T15:00:00Z,90,3,0,0,0,0,25,0,34508,0,0,23,9,904,1645,741,45,FALSE,0,25,0
Josh Brownhill,MID,Burnley,0,0,16,0,1.3,115,242,1,0,3.5,19.2,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,0,204480,1,0,14,2,-6311,5031,11342,43,TRUE,0,25,0
Frederico Rodrigues de Paula Santos,MID,Man Utd,0,0,12,1,16.6,274,174,0,0,4,13,2022-02-15T20:15:00Z,72,4,0,0,0,0,25,0,91202,0,2,10,3,-18865,485,19350,49,TRUE,0,25,0
Tyrick Mitchell,DEF,Crystal Palace,0,0,23,1,3,162,241,0,0,1.9,15.8,2022-02-12T15:00:00Z,90,3,0,0,0,0,25,0,115422,0,0,0,6,4403,9880,5477,45,FALSE,0,25,0
Jack Harrison,MID,Leeds,0,0,13,0,37.1,267,244,3,0,7.2,20.4,2022-02-12T15:00:00Z,90,8,0,0,0,0,25,0,174814,0,3,14,2,-6997,18083,25080,55,FALSE,0,25,0
David de Gea,GK,Man Utd,0,0,13,0,0,270,246,1,0,2.4,24.4,2022-02-12T12:30:00Z,90,16,0,0,0,0,25,3,1438579,1,1,0,3,116323,143080,26757,53,TRUE,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Lindelöf,DEF,Man Utd,0,0,24,1,0.5,284,174,0,0,0.8,7.2,2022-02-15T20:15:00Z,90,4,0,0,0,0,25,0,45243,0,2,0,6,-494,1037,1531,48,TRUE,0,25,0
Samir Caetano de Souza Santos,DEF,Watford,0,0,15,0,0.3,677,250,2,0,1.2,11.8,2022-02-12T15:00:00Z,90,4,0,0,0,0,25,0,1853,2,0,0,1,211,507,296,45,TRUE,0,25,0
Neal Maupay,FWD,Brighton,0,0,32,1,3.8,63,250,0,1,9.6,38.2,2022-02-12T15:00:00Z,90,18,0,0,0,0,25,0,964064,2,0,54,6,363454,384024,20570,65,FALSE,0,25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Welbeck,FWD,Brighton,0,0,4,1,1.8,447,250,0,0,0.3,1.6,2022-02-12T15:00:00Z,63,18,0,0,0,0,25,0,40796,2,0,0,2,13949,16353,2404,59,FALSE,0,25,0
Tomas Soucek,MID,West Ham,0,0,4,0,1.6,422,245,2,0,1.2,6,2022-02-13T16:30:00Z,90,9,0,0,0,0,25,0,332617,2,2,4,2,-6429,3325,9754,57,FALSE,0,25,0
Javier Manquillo,DEF,Newcastle,0,0,3,0,0.5,302,247,0,0,0.5,4.6,2022-02-13T14:00:00Z,45,2,0,0,0,0,25,0,511212,0,1,0,1,3427,15520,12093,39,TRUE,0,25,0
Romain Perraud,DEF,Southampton,0,0,13,0,13.2,460,246,1,0,4.7,15,2022-02-12T12:30:00Z,90,13,0,0,0,0,25,0,8686,1,1,19,2,333,458,125,48,FALSE,0,25,0
Will Hughes,MID,Crystal Palace,0,0,11,1,7.6,386,241,0,0,1.8,10,2022-02-12T15:00:00Z,65,3,0,0,0,0,25,0,7320,0,0,0,3,-315,256,571,47,FALSE,0,25,0
Ben Davies,DEF,Spurs,0,0,11,0,24.3,364,249,2,0,4.1,12.6,2022-02-13T14:00:00Z,90,20,0,0,0,0,25,0,169243,2,0,4,1,-5110,6114,11224,45,TRUE,0,25,0
Edo Kayembe,MID,Watford,0,0,4,0,0.7,679,250,1,0,0,0,2022-02-12T15:00:00Z,45,4,0,0,0,0,25,0,1879,2,0,0,1,-503,132,635,49,TRUE,0,25,0
Michail Antonio,FWD,West Ham,0,0,6,0,3.6,413,245,2,0,1.5,5,2022-02-13T16:30:00Z,90,9,0,0,0,0,25,0,3447545,2,2,6,2,-175300,76234,251534,78,FALSE,0,25,0
Yves Bissouma,MID,Brighton,0,0,12,0,3.7,70,174,2,0,4,31,2022-02-15T20:15:00Z,90,13,0,0,0,0,25,0,479377,0,2,5,2,-4319,6769,11088,44,FALSE,0,25,0
Luke Ayling,DEF,Leeds,0,0,5,0,1.7,185,244,3,0,3.1,23,2022-02-12T15:00:00Z,90,8,0,0,0,0,25,0,258132,0,3,6,1,236,4237,4001,43,FALSE,0,25,0
Anthony Elanga,MID,Man Utd,0,0,9,1,4.4,512,174,0,0,1.5,3.6,2022-02-15T20:15:00Z,79,4,0,0,0,0,25,0,36486,0,2,7,3,4093,10635,6542,48,TRUE,0,25,0
Jordan Pickford,GK,Everton,0,0,21,1,0,170,244,0,0,0.5,5.4,2022-02-12T15:00:00Z,90,10,0,0,0,0,25,0,406119,0,3,0,6,-8953,4721,13674,49,TRUE,0,25,0
Erik Pieters,DEF,Burnley,0,0,15,0,1,100,242,1,0,2,19.4,2022-02-13T14:00:00Z,90,11,0,0,0,0,25,0,15790,1,0,0,2,5409,6880,1471,42,TRUE,0,25,0
